Event date,Event name,User,Number of events
2024-10-11,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,5
2024-10-10,SaveProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-11,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,182
2024-10-10,UpdateDialogOpen,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-12,CreatePDFSummary,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-10,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-12,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,4
2024-10-12,ProductFilterExpanded,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-08,SaveAsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-09,SaveAsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-08,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,3
2024-10-10,ApplicationStarted,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-14,DeleteProposal,f23a1354-a027-4454-9393-bd46854782ba,6
2024-10-12,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,125
2024-10-10,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-14,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,5
2024-10-10,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,68
2024-10-12,SaveProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,5
2024-10-11,OpenProject,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-14,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-10,ProductFilterExpanded,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-08,ChangeViewFunction,f23a1354-a027-4454-9393-bd46854782ba,4
2024-10-12,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,6
2024-10-08,ResetRoom,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-11,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,6
2024-10-08,SaveProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,3
2024-10-10,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-09,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-14,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,6
2024-10-11,ResetRoom,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-14,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,27
2024-10-09,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-11,MyProjectButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-11,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,7
2024-10-14,SaveProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,5
2024-10-11,ChangeViewFunction,f23a1354-a027-4454-9393-bd46854782ba,3
2024-10-11,SaveProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,5
2024-10-08,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,101
2024-10-09,CreatePDFSummary,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-09,ProjectsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-10,UpdateAvailable,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-08,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,3
2024-10-10,ChangeViewFunction,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-13,UpdateAvailable,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-13,ApplicationStarted,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-13,AssortmentAdded,f21387ca-4e9e-4565-beab-316b18c47a86,12
2024-10-13,ChangeMainView,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-13,AssortmentDialogOpen,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-13,CustomPropertyEdited,f21387ca-4e9e-4565-beab-316b18c47a86,7
2024-10-13,OpenManual,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-13,AssortmentDownloadCancel,f21387ca-4e9e-4565-beab-316b18c47a86,1
2024-10-10,ChangeMainView,f0fa42ee-0c20-40df-8164-08401ada4c8b,1
2024-10-10,UpdateDialogOpen,f0fa42ee-0c20-40df-8164-08401ada4c8b,1
2024-10-10,ApplicationStarted,f0fa42ee-0c20-40df-8164-08401ada4c8b,1
2024-10-10,CloudRenderJobDone,f088fe60-c76b-4bcc-a6b6-752872ae17c8,6
2024-10-10,CloudRender360Clicked,f088fe60-c76b-4bcc-a6b6-752872ae17c8,3
2024-10-10,ChangeMainView,f088fe60-c76b-4bcc-a6b6-752872ae17c8,30
2024-10-10,UpdateAvailable,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,ProductSearch,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,SaveButtonClicked,f088fe60-c76b-4bcc-a6b6-752872ae17c8,3
2024-10-10,CloudRenderClicked,f088fe60-c76b-4bcc-a6b6-752872ae17c8,3
2024-10-10,SaveAsButtonClicked,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,ProjectsButtonClicked,f088fe60-c76b-4bcc-a6b6-752872ae17c8,2
2024-10-10,SaveProjectStandalone,f088fe60-c76b-4bcc-a6b6-752872ae17c8,3
2024-10-10,ApplicationStarted,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,UpdateDialogOpen,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,OpenProject,f088fe60-c76b-4bcc-a6b6-752872ae17c8,1
2024-10-10,LoadProjectStandalone,f088fe60-c76b-4bcc-a6b6-752872ae17c8,2
2024-10-10,ApplicationStarted,f0767438-5977-43c1-8bd6-4a2702f850c3,4
2024-10-11,LoadProjectStandalone,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-10,SaveAsButtonClicked,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-10,CloudRenderJobDone,f0767438-5977-43c1-8bd6-4a2702f850c3,9
2024-10-11,ChangeMainView,f0767438-5977-43c1-8bd6-4a2702f850c3,9
2024-10-10,CloudRender360Clicked,f0767438-5977-43c1-8bd6-4a2702f850c3,7
2024-10-10,ChangeMainView,f0767438-5977-43c1-8bd6-4a2702f850c3,180
2024-10-10,ProductSearch,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-11,ProjectsButtonClicked,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-10,SaveButtonClicked,f0767438-5977-43c1-8bd6-4a2702f850c3,4
2024-10-11,UpdateDialogOpen,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-10,ProjectsButtonClicked,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-11,UpdateAvailable,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-10,UpdateAvailable,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-10,LoadProjectStandalone,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-10,ProductFilterExpanded,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-11,ApplicationStarted,f0767438-5977-43c1-8bd6-4a2702f850c3,3
2024-10-10,SaveProjectStandalone,f0767438-5977-43c1-8bd6-4a2702f850c3,4
2024-10-10,CreatePDFSummary,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-11,OpenProject,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-10,CloudRenderClicked,f0767438-5977-43c1-8bd6-4a2702f850c3,2
2024-10-10,OpenProject,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-10,AssortmentDialogOpen,f0767438-5977-43c1-8bd6-4a2702f850c3,1
2024-10-09,ApplicationStarted,f0572778-0511-4610-9b49-da55a27ec6ff,1
2024-10-09,UpdateAvailable,f0572778-0511-4610-9b49-da55a27ec6ff,1
2024-10-09,ChangeMainView,f0572778-0511-4610-9b49-da55a27ec6ff,1
2024-10-08,ClickOnPreferenceButton,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-10,CreatePDFSummary,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,CloudRenderJobDone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,6
2024-10-10,ProjectsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,CloudRender360Clicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-14,ApplicationStarted,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,ChangeMainView,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,176
2024-10-09,SaveProjectStandalone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,CreatePDFSummary,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-14,UpdateDialogOpen,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,ChangeMainView,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,162
2024-10-12,AssortmentDialogOpen,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-08,ChangeColumnInTable,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,ChangeViewFunction,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-14,ChangeViewFunction,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-09,OpenProject,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,CloudRenderClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,ProductSearch,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-12,MyProjectButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-14,ChangeMainView,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-09,CloudRenderJobDone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-10,UpdateDialogOpen,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,SaveProjectStandalone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-09,ProjectsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-08,LoadSharedProjectButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-10,SaveButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,ResetRoom,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,CloudRenderClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-09,ProductSearch,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,CloudRender360Clicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-10,ResetRoom,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-08,SaveAsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,5
2024-10-09,ResetRoom,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,MyProjectButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-10,ChangeMainView,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,96
2024-10-12,ApplicationStarted,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-12,ProjectsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-12,ProductFilterExpanded,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-12,UpdateDialogOpen,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,ChangeViewFunction,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,ResetRoom,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,UpdateAvailable,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-08,ChangeMainView,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,178
2024-10-10,UpdateAvailable,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-12,SaveAsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-08,SummaryCameraControls,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-09,ChangeViewFunction,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,5
2024-10-10,ClickOnPreferenceButton,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-09,SaveAsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-12,ClickOnPreferenceButton,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-09,AssortmentDialogOpen,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,ApplicationStarted,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-10,CloudRenderJobDone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-12,SaveButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,3
2024-10-09,LoadProjectStandalone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-10,CloudRender360Clicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-08,LoadProjectStandalone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-08,CloudRenderJobDone,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-08,ProjectsButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,6
2024-10-12,CloudRenderClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,5
2024-10-09,SaveButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,1
2024-10-09,ClickOnPreferenceButton,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,2
2024-10-12,CloudRender360Clicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,4
2024-10-08,MyProjectButtonClicked,efd485e9-0ab5-4dd4-8502-e9841c9f9c3f,7
2024-10-14,UpdateAvailable,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,2
2024-10-14,ProductSearch,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,ApplicationStarted,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,2
2024-10-14,CloudRenderJobDone,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,4
2024-10-14,SaveAsButtonClicked,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,ResetRoom,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,3
2024-10-14,CreatePDFSummary,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,PostLoadDialogShown,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,CloudRenderClicked,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,4
2024-10-14,PostLoadDialogClosed,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,OpenProject,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,UpdateDialogOpen,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,1
2024-10-14,ChangeMainView,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,61
2024-10-14,ProjectsButtonClicked,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,3
2024-10-14,LoadProjectStandalone,ef6c5a30-be81-4d5f-b6be-0666481dbcb8,2
2024-10-11,SummaryCameraControls,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-11,ProjectsButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-10,ApplicationStarted,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,ClickOnPreferenceButton,eef8f290-d08f-4726-b11c-e2c51cf01db4,3
2024-10-11,AssortmentDialogOpen,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,SaveButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-11,ApplicationStarted,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,ChangeMainView,eef8f290-d08f-4726-b11c-e2c51cf01db4,9
2024-10-11,CloudRenderJobDone,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-10,AssortmentDialogOpen,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,AssortmentInfoDialogOpen,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,MyProjectButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,ChangeMainView,eef8f290-d08f-4726-b11c-e2c51cf01db4,56
2024-10-10,UpdateAvailable,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,SaveAsButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-11,UpdateAvailable,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,CustomersButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,SaveAsButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,ProductFilterExpanded,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,LoadProjectStandalone,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,ProductSearch,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,CloudRenderClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,6
2024-10-11,OpenProject,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,AssortmentAdded,eef8f290-d08f-4726-b11c-e2c51cf01db4,3
2024-10-11,MyProjectButtonClicked,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-10,CustomPropertyEdited,eef8f290-d08f-4726-b11c-e2c51cf01db4,7
2024-10-11,LoadProjectStandalone,eef8f290-d08f-4726-b11c-e2c51cf01db4,1
2024-10-11,SaveProjectStandalone,eef8f290-d08f-4726-b11c-e2c51cf01db4,2
2024-10-08,CloudRenderJobDone,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-09,SaveProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-11,OpenProject,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-09,CloudRenderJobDone,edff3f20-8e76-467b-bbb1-0644fb213401,3
2024-10-09,CloudRender360Clicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,ClickOnPreferenceButton,edff3f20-8e76-467b-bbb1-0644fb213401,5
2024-10-08,EditProject,edff3f20-8e76-467b-bbb1-0644fb213401,3
2024-10-14,ProjectsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,24
2024-10-14,CustomPropertyEdited,edff3f20-8e76-467b-bbb1-0644fb213401,7
2024-10-08,ChangeViewFunction,edff3f20-8e76-467b-bbb1-0644fb213401,7
2024-10-08,LoadProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,6
2024-10-11,DeleteProposal,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,ProjectsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,5
2024-10-11,CloudRender360Clicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-14,OpenProject,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,NewProposal,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,ChangeMainView,edff3f20-8e76-467b-bbb1-0644fb213401,133
2024-10-14,SaveProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,7
2024-10-08,LoadSharedProjectButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,ProductSearch,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,ApplicationStarted,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-08,OpenProject,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,SaveButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,UpdateAvailable,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,ChangeMainView,edff3f20-8e76-467b-bbb1-0644fb213401,161
2024-10-08,CloudRenderClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,SummaryCameraControls,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-09,CloudRenderClicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,ResetRoom,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,EditProposal,edff3f20-8e76-467b-bbb1-0644fb213401,3
2024-10-09,ApplicationStarted,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,CreatePDFSummary,edff3f20-8e76-467b-bbb1-0644fb213401,8
2024-10-09,SaveButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,SaveAsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,ChangeMainView,edff3f20-8e76-467b-bbb1-0644fb213401,84
2024-10-08,ResetRoom,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-09,OpenProject,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-11,CloudRenderJobDone,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-11,ProjectsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,7
2024-10-11,LoadProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,7
2024-10-08,NewProposal,edff3f20-8e76-467b-bbb1-0644fb213401,3
2024-10-08,UpdateAvailable,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,AssortmentDialogOpen,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,SaveAsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,SaveProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-08,ClickOnPreferenceButton,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-08,SaveAsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,6
2024-10-11,ChangeColumnInTable,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,UpdateDialogOpen,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-11,SaveButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,SaveProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-14,AssortmentDialogOpen,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-14,SaveButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,AssortmentAdded,edff3f20-8e76-467b-bbb1-0644fb213401,41
2024-10-14,LoadProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,13
2024-10-14,AssortmentDownloadCancel,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-14,CloudRenderClicked,edff3f20-8e76-467b-bbb1-0644fb213401,16
2024-10-09,ChangeMainView,edff3f20-8e76-467b-bbb1-0644fb213401,45
2024-10-14,UpdateDialogOpen,edff3f20-8e76-467b-bbb1-0644fb213401,3
2024-10-11,ApplicationStarted,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-09,LoadProjectStandalone,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,ChangeColumnInTable,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-11,CloudRenderClicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-14,CloudRenderJobDone,edff3f20-8e76-467b-bbb1-0644fb213401,18
2024-10-09,ProductSearch,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-14,CloudRender360Clicked,edff3f20-8e76-467b-bbb1-0644fb213401,2
2024-10-09,ProjectsButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-11,UpdateDialogOpen,edff3f20-8e76-467b-bbb1-0644fb213401,1
2024-10-08,AssortmentAdded,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-14,ApplicationStarted,edff3f20-8e76-467b-bbb1-0644fb213401,8
2024-10-14,UpdateAvailable,edff3f20-8e76-467b-bbb1-0644fb213401,5
2024-10-08,MyProjectButtonClicked,edff3f20-8e76-467b-bbb1-0644fb213401,4
2024-10-10,ResetRoom,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-12,ProjectsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-08,ChangeMainView,ed8dd0c8-97f5-44eb-8450-377728ee1273,24
2024-10-12,SaveProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,6
2024-10-12,CloudRenderJobDone,ed8dd0c8-97f5-44eb-8450-377728ee1273,6
2024-10-11,ChangeMainView,ed8dd0c8-97f5-44eb-8450-377728ee1273,30
2024-10-11,CloudRender360Clicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-12,SaveButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,6
2024-10-10,UpdateAvailable,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-12,ProductFilterExpanded,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-09,CloudRenderJobDone,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-11,ApplicationStarted,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,CloudRenderJobDone,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-12,ChangeViewFunction,ed8dd0c8-97f5-44eb-8450-377728ee1273,4
2024-10-10,UpdateDialogOpen,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-08,ApplicationStarted,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-10,AssortmentDialogOpen,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-09,LoadProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-09,ChangeViewFunction,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,ProductFilterExpanded,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-08,ProjectsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-09,ApplicationStarted,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-12,CloudRender360Clicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,6
2024-10-09,OpenProject,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,SaveAsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,AssortmentAdded,ed8dd0c8-97f5-44eb-8450-377728ee1273,2
2024-10-09,ProjectsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,2
2024-10-10,CloudRender360Clicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,4
2024-10-12,OpenProject,ed8dd0c8-97f5-44eb-8450-377728ee1273,2
2024-10-10,SaveButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-08,OpenProject,ed8dd0c8-97f5-44eb-8450-377728ee1273,4
2024-10-10,OpenProject,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-11,ProductFilterExpanded,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
